geohash,hour,day_of_week,demand
qp09s7,3,6,0.06684961689509228
qp09s7,4,6,0.12725346594372774
qp09s7,5,6,0.14583670484290256
qp09s7,6,6,0.13002071382733815
qp09s7,7,6,0.15343822870523185
qp09s7,8,6,0.1493404518235721
qp09s7,9,6,0.14784266552177708
qp09s7,10,6,0.11641727415042452
qp09s7,11,6,0.1282091666467881
qp09s7,12,6,0.09739497809655008
qp09s7,13,6,0.0961702660112781
qp09s7,14,6,0.12463913771918107
qp09s7,15,6,0.07178794463397176
qp09s7,16,6,0.04286659403266095
qp09s7,17,6,0.04660668074832858
qp09s7,18,6,0.01528255017491425
qp09s7,20,6,0.008113333496797624
qp09s7,21,6,0.007769420469133166
qp09s7,22,6,0.028808286779427275
qp09s7,23,6,0.04706033341245848
qp09s8,0,0,0.08411706067547105
qp09s8,0,6,0.03522309682475973
qp09s8,1,0,0.08474122093626978
qp09s8,1,6,0.06448568415558713
qp09s8,2,0,0.1261765366393019
qp09s8,2,6,0.053624821103265524
qp09s8,3,6,0.1031062447099161
qp09s8,4,6,0.1564786699040398
qp09s8,5,6,0.18476526373436142
qp09s8,6,6,0.27478595977207027
qp09s8,7,6,0.31167719484995016
qp09s8,8,6,0.35106098777966915
qp09s8,9,6,0.38772336877709945
qp09s8,10,6,0.4125593433179114
qp09s8,11,6,0.47099981305149785
qp09s8,12,6,0.40857762209936777
qp09s8,13,6,0.5081930918034998
qp09s8,14,6,0.5200232309465059
qp09s8,15,6,0.20215401307852204
qp09s8,16,6,0.19700416600011322
qp09s8,17,6,0.14781119361246903
qp09s8,18,6,0.0427886050043682
qp09s8,19,6,0.02674788801954515
qp09s8,20,6,0.0175637395614864
qp09s8,21,6,0.010359931445340675
qp09s8,22,6,0.02545189133672425
qp09s8,23,6,0.0580841680953531
qp09s9,0,0,0.14914289151047522
qp09s9,0,6,0.06725551463256575
qp09s9,1,0,0.1763704504931472
qp09s9,1,6,0.09798851572903415
qp09s9,2,0,0.1062789387485335
qp09s9,2,6,0.1282264409453996
qp09s9,3,6,0.14814780970605468
qp09s9,4,6,0.17726082278828403
qp09s9,5,6,0.16440823050967296
qp09s9,6,6,0.19172632648572774
qp09s9,7,6,0.2582940873217413
qp09s9,8,6,0.27608801863023646
qp09s9,9,6,0.31192498325997
qp09s9,10,6,0.41507168394505317
qp09s9,11,6,0.4805070496550782
qp09s9,12,6,0.37863548644360967
qp09s9,13,6,0.4510208372253736
qp09s9,14,6,0.4101625586391733
qp09s9,15,6,0.2079579040046305
qp09s9,16,6,0.15144680206157343
qp09s9,17,6,0.07002822700589413
qp09s9,18,6,0.04467195506993767
qp09s9,19,6,0.01552539687360665
qp09s9,20,6,0.013544385549637767
qp09s9,22,6,0.021855170582757898
qp09s9,23,6,0.03693672461930113
qp09sb,0,0,0.09535696814594667
qp09sb,0,6,0.11700631116306677
qp09sb,1,0,0.10541403896071175
qp09sb,1,6,0.1355688013406504
qp09sb,2,0,0.0612527886868923
qp09sb,2,6,0.10430930394518208
qp09sb,3,6,0.0915607501110034
qp09sb,4,6,0.10598653897414295
qp09sb,5,6,0.10769125516463696
qp09sb,6,6,0.07137947812759662
qp09sb,7,6,0.0722656951501546
qp09sb,8,6,0.0315608420660041
qp09sb,9,6,0.07523409912939547
qp09sb,10,6,0.07967355348558885
qp09sb,11,6,0.086455770426381
qp09sb,12,6,0.028771329770243124
qp09sb,13,6,0.05285487668119148
qp09sb,14,6,0.04800518471112282
qp09sb,15,6,0.05381234538320458
qp09sb,16,6,0.021923472132591926
qp09sb,17,6,0.01405421826520825
qp09sb,18,6,0.0084322896445871
qp09sb,19,6,0.0003575408864734
qp09sb,22,6,0.043860582915828734
qp09sb,23,6,0.0818366819567191
qp09sc,0,0,0.015035146988419066
qp09sc,0,6,0.03443249898496547
qp09sc,1,0,0.04522692846720165
qp09sc,1,6,0.033705614639179704
qp09sc,2,0,0.0099158214611837
qp09sc,2,6,0.037737879279618324
qp09sc,3,6,0.038282735996247874
qp09sc,4,6,0.0267077406523606
qp09sc,5,6,0.026869482503266175
qp09sc,6,6,0.01545800645079165
qp09sc,7,6,0.012222708953131633
qp09sc,8,6,0.0151207486366709
qp09sc,9,6,0.0050947185385246665
qp09sc,10,6,0.0148235085125384
qp09sc,11,6,0.016851831637299676
qp09sc,12,6,0.0183994595041545
qp09sc,15,6,0.00425075581691745
qp09sc,22,6,0.0045706107581044
qp09sc,23,6,0.028757713031028802
qp09sd,0,0,0.26835856901331145
qp09sd,0,6,0.20880034029147904
qp09sd,1,0,0.3976859331742313
qp09sd,1,6,0.3248962611481738
qp09sd,2,0,0.388144225896692
qp09sd,2,6,0.231118023625611
qp09sd,3,6,0.1982111787076184
qp09sd,4,6,0.2102062187409865
qp09sd,5,6,0.22307371934436096
qp09sd,6,6,0.17101692552290612
qp09sd,7,6,0.21723382675591635
qp09sd,8,6,0.15408948529205618
qp09sd,9,6,0.17211910521589724
qp09sd,10,6,0.19382998349579783
qp09sd,11,6,0.168319908427647
qp09sd,12,6,0.17274214999717358
qp09sd,13,6,0.11355993278601333
qp09sd,14,6,0.14345455394649625
qp09sd,15,6,0.0892609612719638
qp09sd,16,6,0.07776845541889862
qp09sd,17,6,0.06613866548684613
qp09sd,18,6,0.033818877114347445
qp09sd,19,6,0.0056340553422422005
qp09sd,20,6,0.019744769244939148
qp09sd,21,6,0.0219700592694004
qp09sd,22,6,0.10681444623607593
qp09sd,23,6,0.16753638963735146
qp09se,0,0,0.15195158212960522
qp09se,0,6,0.11606325907932294
qp09se,1,0,0.1899112949569484
qp09se,1,6,0.17526788558527812
qp09se,2,0,0.1505017802061563
qp09se,2,6,0.1333847847290643
qp09se,3,6,0.15832778576570672
qp09se,4,6,0.12889907380922885
qp09se,5,6,0.1736127146451288
qp09se,6,6,0.18772584512683324
qp09se,7,6,0.21304631241197833
qp09se,8,6,0.1210826258362733
qp09se,9,6,0.1938703879954525
qp09se,10,6,0.21550135182883678
qp09se,11,6,0.18608412925227766
qp09se,12,6,0.16272765463743172
qp09se,13,6,0.18531227558296826
qp09se,14,6,0.16464853245531
qp09se,15,6,0.0857079808813421
qp09se,16,6,0.08733636219750425
qp09se,17,6,0.038839072067994446
qp09se,18,6,0.0342214292550002
qp09se,19,6,0.0152084351245765
qp09se,20,6,0.012924335573905377
qp09se,21,6,0.04220898855345018
qp09se,22,6,0.057133363674757104
qp09se,23,6,0.0893420956816211
qp09sf,0,0,0.042286558253594654
qp09sf,0,6,0.020343995086782897
qp09sf,1,0,0.0199856134028386
qp09sf,1,6,0.028414084230905075
qp09sf,2,0,0.0176828688341022
qp09sf,2,6,0.0090416713567813
qp09sf,3,6,0.019638533489471366
qp09sf,4,6,0.024275455352401623
qp09sf,5,6,0.022113327521688424
qp09sf,6,6,0.017080845998916766
qp09sf,7,6,0.017433882119122227
qp09sf,8,6,0.023421825761407566
qp09sf,9,6,0.024769952910046633
qp09sf,10,6,0.04698448787766307
qp09sf,11,6,0.04566395631001453
qp09sf,12,6,0.019220767539807875
qp09sf,13,6,0.026380153241820598
qp09sf,14,6,0.042864377670654125
qp09sf,15,6,0.03098131600754635
qp09sf,16,6,0.009560154970913733
qp09sf,17,6,0.006143828524928566
qp09sf,18,6,0.016550243512337
qp09sf,23,6,0.02642286293056632
qp09sg,0,0,0.0196430856904081
qp09sg,0,6,0.0280315771675041
qp09sg,1,0,0.053025987545467404
qp09sg,1,6,0.029215418791063333
qp09sg,2,0,0.0364513432942084
qp09sg,2,6,0.011737033730964
qp09sg,3,6,0.04064845663033757
qp09sg,4,6,0.016050594031095173
qp09sg,5,6,0.009243603962752901
qp09sg,6,6,0.012138411602219025
qp09sg,7,6,0.028781901787529336
qp09sg,8,6,0.010316564047994166
qp09sg,9,6,0.01603265074691033
qp09sg,10,6,0.008975458615640525
qp09sg,11,6,0.022107591875338978
qp09sg,12,6,0.01697664092086095
qp09sg,13,6,0.0092448513997329
qp09sg,14,6,0.0117867828590678
qp09sg,15,6,0.0019762669219846
qp09sg,16,6,0.00984406909863255
qp09sg,17,6,0.00771157934763
qp09sg,19,6,0.011013740381165
qp09sg,22,6,0.0121751623426595
qp09sg,23,6,0.026479603526459936
qp09sh,0,0,0.08491651952624832
qp09sh,0,6,0.04859644482097355
qp09sh,1,0,0.07279966512957647
qp09sh,1,6,0.09659158025998485
qp09sh,2,0,0.0930063590864906
qp09sh,2,6,0.03957995060941112
qp09sh,3,6,0.0334977146463378
qp09sh,4,6,0.06275516355122651
qp09sh,5,6,0.0863097403147165
qp09sh,6,6,0.06366055156225955
qp09sh,7,6,0.056560394702139846
qp09sh,8,6,0.057014796997678946
qp09sh,9,6,0.058394606053413
qp09sh,10,6,0.07778976356906422
qp09sh,11,6,0.16859801485277726
qp09sh,12,6,0.07750936957039807
qp09sh,13,6,0.059193034456482774
qp09sh,14,6,0.10055605508076179
qp09sh,15,6,0.04459878791047435
qp09sh,16,6,0.0052494108013196325
qp09sh,18,6,0.0021239772874423
qp09sh,19,6,0.00277179625956605
qp09sh,22,6,0.0127523185327852
qp09sh,23,6,0.0681031165584984
qp09sj,0,0,0.06051124464306675
qp09sj,0,6,0.0611535124109833
qp09sj,1,0,0.048418202071901326
qp09sj,1,6,0.0870316685032613
qp09sj,2,0,0.0452621703943355
qp09sj,2,6,0.04768691883666823
qp09sj,3,6,0.0621144942492384
qp09sj,4,6,0.040460565798659975
qp09sj,5,6,0.01985354320305245
qp09sj,6,6,0.01745365510255755
qp09sj,7,6,0.03283497276540385
qp09sj,8,6,0.03328085367938757
qp09sj,9,6,0.05578687343306192
qp09sj,10,6,0.0407962926093413
qp09sj,11,6,0.03350227833653027
qp09sj,12,6,0.035723732658750076
qp09sj,13,6,0.0054519196197126
qp09sj,14,6,0.009614454862543934
qp09sj,15,6,0.010029174428501667
qp09sj,16,6,0.009718279496700235
qp09sj,21,6,0.01310188004877925
qp09sj,22,6,0.021707698501389535
qp09sj,23,6,0.04480919297994905
qp09sk,0,0,0.16424712574131178
qp09sk,0,6,0.06481546991868554
qp09sk,1,0,0.18426748546628224
qp09sk,1,6,0.06809315244066273
qp09sk,2,0,0.1252685873187025
qp09sk,2,6,0.07273780542787606
qp09sk,3,6,0.1111982545067121
qp09sk,4,6,0.057899912568743925
qp09sk,5,6,0.07810146640406113
qp09sk,6,6,0.12718698240746892
qp09sk,7,6,0.11263397959646472
qp09sk,8,6,0.07430765515110804
qp09sk,9,6,0.1365884625271433
qp09sk,10,6,0.15863819989023242
qp09sk,11,6,0.12399952809553967
qp09sk,12,6,0.08352682244681447
qp09sk,13,6,0.07942348804956542
qp09sk,14,6,0.11411315550318074
qp09sk,15,6,0.047237007317810845
qp09sk,16,6,0.004434256329373075
qp09sk,17,6,0.01401664951764585
qp09sk,18,6,0.0206850197225589
qp09sk,19,6,0.01208163242543325
qp09sk,20,6,0.0051461558585246
qp09sk,21,6,0.030880510277924773
qp09sk,22,6,0.04961788367227898
qp09sk,23,6,0.08560049584395417
qp09sm,0,0,0.13309456766473254
qp09sm,0,6,0.0558519881779908
qp09sm,1,0,0.15936846718176556
qp09sm,1,6,0.11659046458126315
qp09sm,2,0,0.1746951476019959
qp09sm,2,6,0.11555086410409376
qp09sm,3,6,0.0812391266386136
qp09sm,4,6,0.07302343301962193
qp09sm,5,6,0.07350259324133132
qp09sm,6,6,0.08914683459548906
qp09sm,7,6,0.08327034463375878
qp09sm,8,6,0.0752361287913306
qp09sm,9,6,0.06058037192824145
qp09sm,10,6,0.10504882277939953
qp09sm,11,6,0.04607597112648665
qp09sm,12,6,0.0604164186574125
qp09sm,13,6,0.021238454489917024
qp09sm,14,6,0.02943271819778697
qp09sm,15,6,0.04565279122153833
qp09sm,16,6,0.0343014802122436
qp09sm,22,6,0.039305640856982696
qp09sm,23,6,0.14236920466366978
qp09sn,0,0,0.04987394015865185
qp09sn,0,6,0.03819318725135633
qp09sn,1,0,0.0950602944919892
qp09sn,1,6,0.03660115894163837
qp09sn,2,0,0.089055769295427
qp09sn,2,6,0.0523782990348586
qp09sn,3,6,0.0303692410752468
qp09sn,4,6,0.032935946715281925
qp09sn,5,6,0.06570015387922212
qp09sn,6,6,0.05524772941133197
qp09sn,7,6,0.0647947574507483
qp09sn,8,6,0.08121177083728487
qp09sn,9,6,0.07385960845066897
qp09sn,10,6,0.07833384376970805
qp09sn,11,6,0.08362586938441313
qp09sn,12,6,0.04306502715483298
qp09sn,13,6,0.04974728410490745
qp09sn,14,6,0.09010633612307367
qp09sn,15,6,0.010618614125640451
qp09sn,16,6,0.01241499309585875
qp09sn,17,6,0.0036352091746462
qp09sn,18,6,0.011104414121381766
qp09sn,21,6,0.0104112416844765
qp09sn,22,6,0.0013771332270823
qp09sn,23,6,0.0320145148784492
qp09sp,0,0,0.26139959614382613
qp09sp,0,6,0.1065815673756976
qp09sp,1,0,0.2504198523697115
qp09sp,1,6,0.1533789149233209
qp09sp,2,0,0.2490801123832073
qp09sp,2,6,0.14565639972609065
qp09sp,3,6,0.20936345049320018
qp09sp,4,6,0.21180988286001246
qp09sp,5,6,0.23991433283030988
qp09sp,6,6,0.21635127260109535
qp09sp,7,6,0.23600779028849506
qp09sp,8,6,0.23082027560597326
qp09sp,9,6,0.24582903868043082
qp09sp,10,6,0.24614059330818794
qp09sp,11,6,0.23120144145259391
qp09sp,12,6,0.2547646323285945
qp09sp,13,6,0.24166131721998085
qp09sp,14,6,0.247526485327154
qp09sp,15,6,0.23351694390375693
qp09sp,16,6,0.2036279752200584
qp09sp,17,6,0.09463650101688689
qp09sp,18,6,0.07899541936640614
qp09sp,19,6,0.05890964106179883
qp09sp,20,6,0.028680377001256075
qp09sp,21,6,0.03829206210804577
qp09sp,22,6,0.049447907267854654
qp09sp,23,6,0.11121663124280559
qp09sq,0,0,0.05421004745390246
qp09sq,0,6,0.009225030247626232
qp09sq,1,0,0.03790743895620467
qp09sq,1,6,0.01434318382924665
qp09sq,2,0,0.0398471024187349
qp09sq,2,6,0.027878793965513952
qp09sq,3,6,0.02510999936470525
qp09sq,4,6,0.045048742244862924
qp09sq,5,6,0.037451897622465924
qp09sq,6,6,0.0519126213121756
qp09sq,7,6,0.0577265253501995
qp09sq,8,6,0.05182679083645352
qp09sq,9,6,0.07958138550664096
qp09sq,10,6,0.0705047146948316
qp09sq,11,6,0.0731067318193557
qp09sq,12,6,0.0991462377594099
qp09sq,13,6,0.05037635871049175
qp09sq,14,6,0.031869040655087666
qp09sq,15,6,0.015262745082437799
qp09sq,16,6,0.0126299544971049
qp09sq,17,6,0.00435507402997705
qp09sq,19,6,0.0026544215717541
qp09sq,20,6,0.00663934882767705
qp09sq,22,6,0.0049752972621847
qp09sq,23,6,0.012312168490337833
qp09sr,0,0,0.0395863262813067
qp09sr,0,6,0.0109050931348474
qp09sr,1,0,0.05749216688627487
qp09sr,1,6,0.015221843865539667
qp09sr,2,0,0.0783150533556239
qp09sr,2,6,0.022625240145746725
qp09sr,3,6,0.021763782624811167
qp09sr,4,6,0.0119934870408259
qp09sr,5,6,0.009995872292966035
qp09sr,6,6,0.021561793877306168
qp09sr,7,6,0.0159325294475202
qp09sr,8,6,0.020008846463626925
qp09sr,9,6,0.020756851961691726
qp09sr,10,6,0.0191510816885994
qp09sr,11,6,0.03558476508864027
qp09sr,12,6,0.023511670856424326
qp09sr,13,6,0.0244996494210428
qp09sr,14,6,0.0223939601850257
qp09sr,15,6,0.0063245264412699
qp09sr,18,6,0.0134165854250201
qp09sr,20,6,0.0081924686267796
qp09sr,23,6,0.059020333071342995
qp09ss,0,0,0.06649237750736255
qp09ss,0,6,0.03998412423159115
qp09ss,1,0,0.09893779573102603
qp09ss,1,6,0.03562027079537633
qp09ss,2,0,0.092586724158327
qp09ss,2,6,0.08405349793920275
qp09ss,3,6,0.0966792340071978
qp09ss,4,6,0.06475859731250713
qp09ss,5,6,0.08884282606653998
qp09ss,6,6,0.06512558653794967
qp09ss,7,6,0.07829693202710665
qp09ss,8,6,0.08702847469843777
qp09ss,9,6,0.07189864613676787
qp09ss,10,6,0.07885577613343456
qp09ss,11,6,0.13378333807291112
qp09ss,12,6,0.0529409687347039
qp09ss,13,6,0.07749306782227533
qp09ss,14,6,0.0891029618398525
qp09ss,15,6,0.060141928309191
qp09ss,16,6,0.002236567160625667
qp09ss,17,6,0.010200795879245134
qp09ss,18,6,0.013267143247006
qp09ss,19,6,0.0256620008881946
qp09ss,22,6,0.0152887423040797
qp09ss,23,6,0.0396332200868416
qp09st,0,0,0.01814693238999725
qp09st,0,6,0.0228130122653023
qp09st,1,0,0.0038755719268121
qp09st,1,6,0.019069721659729148
qp09st,2,0,0.0322187817622309
qp09st,2,6,0.019873945475917133
qp09st,3,6,0.027620961634109976
qp09st,4,6,0.028524414928812476
qp09st,5,6,0.029181070559152034
qp09st,6,6,0.014341417322151849
qp09st,7,6,0.019792184567559767
qp09st,8,6,0.018542958379557134
qp09st,9,6,0.02879713261928945
qp09st,10,6,0.02991561012832795
qp09st,11,6,0.0099986420388958
qp09st,12,6,0.014354444609491725
qp09st,13,6,0.0076846171244896
qp09st,14,6,0.009420999663468349
qp09st,15,6,0.0121547292326089
qp09st,17,6,0.0004284842467325
qp09st,23,6,0.022144894843563634
qp09su,0,0,0.046115214217427876
qp09su,0,6,0.0398828596948783
qp09su,1,0,0.05370070940470313
qp09su,1,6,0.0385742430765983
qp09su,2,0,0.0568047583751919
qp09su,2,6,0.07428644412986085
qp09su,3,6,0.0548316126735476
qp09su,4,6,0.0710851887013269
qp09su,5,6,0.04804466062046912
qp09su,6,6,0.0480698804132118
qp09su,7,6,0.06320572770476088
qp09su,8,6,0.0203140284234524
qp09su,9,6,0.026934761189387098
qp09su,10,6,0.02939676333364535
qp09su,11,6,0.0340728488918228
qp09su,12,6,0.041768170648955376
qp09su,13,6,0.017973776876194166
qp09su,14,6,0.024334796608717353
qp09su,15,6,0.0254720710351043
qp09su,23,6,0.034963841461588395
qp09sv,0,0,0.020938303104803352
qp09sv,1,0,0.023445017107742928
qp09sv,1,6,0.02825050154138797
qp09sv,2,0,0.0063358855094187
qp09sv,2,6,0.019975212061776
qp09sv,3,6,0.0111222059458123
qp09sv,4,6,0.0074709448679257506
qp09sv,5,6,0.0036032827219294335
qp09sv,7,6,0.01295515714050335
qp09sv,8,6,0.0124880258511857
qp09sv,9,6,0.0098410810738426
qp09sv,10,6,0.033510548868168566
qp09sv,11,6,0.009560899557798
qp09sv,12,6,0.01352501270424045
qp09sv,13,6,0.0087145275161501
qp09sv,14,6,0.009690930497527632
qp09sv,23,6,0.010924888188283332
qp09sw,0,0,0.07585609313630533
qp09sw,0,6,0.0510982861528744
qp09sw,1,0,0.13396809418648126
qp09sw,1,6,0.0755949005638137
qp09sw,2,0,0.079856581916256
qp09sw,2,6,0.0486523651323499
qp09sw,3,6,0.08423042043029197
qp09sw,4,6,0.07938215499066613
qp09sw,5,6,0.0985605986410317
qp09sw,6,6,0.0722921554679912
qp09sw,7,6,0.097401467242126
qp09sw,8,6,0.0746518555770565
qp09sw,9,6,0.13033374555216307
qp09sw,10,6,0.11415270295171132
qp09sw,11,6,0.14017664351638495
qp09sw,12,6,0.13062389421291276
qp09sw,13,6,0.13846098124544184
qp09sw,14,6,0.08383828480104188
qp09sw,15,6,0.09565277800786025
qp09sw,16,6,0.06712057113289893
qp09sw,17,6,0.04816869582862643
qp09sw,18,6,0.03424724091703285
qp09sw,19,6,0.045442739931708574
qp09sw,20,6,0.0091645280988466
qp09sw,21,6,0.0025236127538399
qp09sw,22,6,0.05926513356148091
qp09sw,23,6,0.031252810176327375
qp09sx,0,0,0.14874456493145102
qp09sx,0,6,0.05528683521485842
qp09sx,1,0,0.1053781836383382
qp09sx,1,6,0.09870114127648108
qp09sx,2,0,0.0809962742861961
qp09sx,2,6,0.051760776886307175
qp09sx,3,6,0.08391752992437325
qp09sx,4,6,0.06601421003395713
qp09sx,5,6,0.07646545212713105
qp09sx,6,6,0.05115345999160815
qp09sx,7,6,0.06870740347512627
qp09sx,8,6,0.07841279921371944
qp09sx,9,6,0.09939116469740565
qp09sx,10,6,0.07842759840619956
qp09sx,11,6,0.12080891709035418
qp09sx,12,6,0.09790511546345736
qp09sx,13,6,0.1329165717033213
qp09sx,14,6,0.11719686026036813
qp09sx,15,6,0.10252924012426905
qp09sx,16,6,0.02667283791646155
qp09sx,17,6,0.00218578478295075
qp09sx,22,6,0.019067744827307324
qp09sx,23,6,0.07043276642415125
qp09sy,0,0,0.029545807327591267
qp09sy,0,6,0.022904314396329967
qp09sy,1,0,0.07246182214331195
qp09sy,1,6,0.05688337150288375
qp09sy,2,0,0.0908237135997966
qp09sy,2,6,0.02281952912273695
qp09sy,3,6,0.007402344424926234
qp09sy,4,6,0.02373582643476267
qp09sy,5,6,0.025248944391164128
qp09sy,6,6,0.012039835384089224
qp09sy,7,6,0.005134971735528367
qp09sy,8,6,0.0148551136893897
qp09sy,9,6,0.019129710618123675
qp09sy,10,6,0.03890406509437875
qp09sy,11,6,0.04944320001476682
qp09sy,12,6,0.0436972712591389
qp09sy,13,6,0.047741769975256504
qp09sy,14,6,0.0474658660875027
qp09sy,15,6,0.0285404543417805
qp09sy,16,6,0.013930481003265001
qp09sy,22,6,0.0014198557790668
qp09sy,23,6,0.03040115574840585
qp09sz,0,0,0.18333985216409213
qp09sz,0,6,0.049516624803084726
qp09sz,1,0,0.15954018695365077
qp09sz,1,6,0.09430148202679492
qp09sz,2,0,0.1631696217354861
qp09sz,2,6,0.0666765654813004
qp09sz,3,6,0.07483818485508162
qp09sz,4,6,0.0814486722074763
qp09sz,5,6,0.1003938623818578
qp09sz,6,6,0.09032358739357275
qp09sz,7,6,0.08750621461944322
qp09sz,8,6,0.12770340029727417
qp09sz,9,6,0.09530179456362708
qp09sz,10,6,0.1550724529039435
qp09sz,11,6,0.11356141271200434
qp09sz,12,6,0.13411907707704712
qp09sz,13,6,0.1007268218348896
qp09sz,14,6,0.1291139277254625
qp09sz,15,6,0.07782411994567735
qp09sz,16,6,0.014880016162609935
qp09sz,17,6,0.010664175088479999
qp09sz,20,6,0.0164331348370153
qp09sz,21,6,0.0278661012762929
qp09sz,22,6,0.031475152214363
qp09sz,23,6,0.07186414699774249
qp09t0,0,0,0.17198407067789542
qp09t0,0,6,0.13781215351603185
qp09t0,1,0,0.2521478687236523
qp09t0,1,6,0.1506849488288602
qp09t0,2,0,0.1450374526458674
qp09t0,2,6,0.20044075624081728
qp09t0,3,6,0.17383655812013168
qp09t0,4,6,0.2001571262418666
qp09t0,5,6,0.1783972189130028
qp09t0,6,6,0.2198391237992329
qp09t0,7,6,0.22115057436393126
qp09t0,8,6,0.1733984981349191
qp09t0,9,6,0.20142524173197893
qp09t0,10,6,0.2612078351434982
qp09t0,11,6,0.16922288140027375
qp09t0,12,6,0.18112925450379982
qp09t0,13,6,0.23902409034256256
qp09t0,14,6,0.27907895420644957
qp09t0,15,6,0.24217518398291543
qp09t0,16,6,0.15039838644959014
qp09t0,17,6,0.11726832559072747
qp09t0,18,6,0.09728490585687598
qp09t0,19,6,0.043459028881575976
qp09t0,20,6,0.03810999010613422
qp09t0,21,6,0.025010690455025426
qp09t0,22,6,0.06834835755618418
qp09t0,23,6,0.08915544046435232
qp09t1,0,0,0.0008598131792203
qp09t1,3,6,0.00110803552877
qp09t2,0,0,0.04126845353981973
qp09t2,0,6,0.0165063334097471
qp09t2,1,0,0.06484205308787958
qp09t2,1,6,0.021476081469730478
qp09t2,2,0,0.0727448249650111
qp09t2,2,6,0.03420349023126005
qp09t2,3,6,0.021129014910044874
qp09t2,4,6,0.026732550116451603
qp09t2,5,6,0.025974560299884375
qp09t2,6,6,0.0358064848332864
qp09t2,7,6,0.022479487590829975
qp09t2,8,6,0.0368861974992004
qp09t2,9,6,0.025907522661491725
qp09t2,10,6,0.04632500912590007
qp09t2,11,6,0.033628270680003326
qp09t2,12,6,0.06641064420501372
qp09t2,13,6,0.0661503958056825
qp09t2,14,6,0.05337343226969898
qp09t2,15,6,0.039329762114613254
qp09t2,16,6,0.018503753485899825
qp09t2,17,6,0.02039951966307695
qp09t2,20,6,0.0044396263953443
qp09t2,21,6,0.0058188118829385
qp09t2,22,6,0.028166145033078148
qp09t2,23,6,0.020108630348809324
qp09t4,0,0,0.03927361722302905
qp09t4,0,6,0.030814518160511527
qp09t4,1,0,0.04052322823137265
qp09t4,1,6,0.0535402840639439
qp09t4,2,0,0.0278311194831824
qp09t4,2,6,0.0377141525051997
qp09t4,3,6,0.02909159067133705
qp09t4,4,6,0.04511320888419755
qp09t4,5,6,0.046284122746282276
qp09t4,6,6,0.0336022865291235
qp09t4,7,6,0.012644119939666916
qp09t4,8,6,0.030553486313630224
qp09t4,9,6,0.056281601806253224
qp09t4,10,6,0.05949326923346375
qp09t4,11,6,0.03595746390664925
qp09t4,12,6,0.0382962169986181
qp09t4,13,6,0.01246980814296115
qp09t4,14,6,0.028937442071512998
qp09t4,15,6,0.026375981545330725
qp09t4,16,6,0.03793282346767642
qp09t4,17,6,0.04248551734582623
qp09t4,18,6,0.0035027106507103
qp09t4,19,6,0.0192672117667886
qp09t4,20,6,0.0067459519875182
qp09t4,22,6,0.027789010289847274
qp09t4,23,6,0.04896800853571855
qp09t5,0,0,0.07674986806081982
qp09t5,0,6,0.07562388497835071
qp09t5,1,0,0.0869165410602219
qp09t5,1,6,0.06032058509342182
qp09t5,2,0,0.0887250414071269
qp09t5,2,6,0.04506067608458645
qp09t5,3,6,0.0398399174183819
qp09t5,4,6,0.05434124278760262
qp09t5,5,6,0.02165282447376155
qp09t5,6,6,0.03969391830362683
qp09t5,7,6,0.0686998050512244
qp09t5,8,6,0.055025716164977624
qp09t5,9,6,0.0338756437013561
qp09t5,10,6,0.03424065531713137
qp09t5,11,6,0.0500531762517596
qp09t5,12,6,0.0256590381921531
qp09t5,13,6,0.011081075925854467
qp09t5,14,6,0.01888785345399085
qp09t5,15,6,0.0088717308828896
qp09t5,17,6,0.0169730184321263
qp09t5,22,6,0.031703407338102264
qp09t5,23,6,0.05495752192311652
qp09t8,0,0,0.05339693989336065
qp09t8,0,6,0.06386316140252365
qp09t8,1,0,0.053962920047067424
qp09t8,1,6,0.05786695348905875
qp09t8,2,0,0.0384302130498101
qp09t8,2,6,0.06032228535047637
qp09t8,3,6,0.06788613617296374
qp09t8,4,6,0.09879053604996055
qp09t8,5,6,0.055155110501094146
qp09t8,6,6,0.08099034459585269
qp09t8,7,6,0.06642068649775255
qp09t8,8,6,0.07367895375161225
qp09t8,9,6,0.11088097544546922
qp09t8,10,6,0.1395393836138013
qp09t8,11,6,0.13167647965204
qp09t8,12,6,0.14735137599779605
qp09t8,13,6,0.12915931243159537
qp09t8,14,6,0.1262270801415471
qp09t8,15,6,0.0739065604404655
qp09t8,16,6,0.061276055660976575
qp09t8,17,6,0.043458694424913374
qp09t8,18,6,0.03300474330520425
qp09t8,19,6,0.008123655946213334
qp09t8,20,6,0.0042432230441549
qp09t8,22,6,0.01737356502655185
qp09t8,23,6,0.021121439668979825
qp09t9,0,0,0.0009962094153199
qp09t9,1,0,0.014678278219134264
qp09t9,1,6,0.003892361661884
qp09t9,2,0,0.0152680923994482
qp09t9,4,6,0.0143689485816957
qp09t9,5,6,0.007833845767632033
qp09t9,6,6,0.011297425146112849
qp09t9,8,6,0.00505741043846575
qp09t9,9,6,0.0017620353633306
qp09t9,10,6,0.008242123241388833
qp09t9,11,6,0.007922066873025133
qp09t9,12,6,0.007440122496996
qp09t9,16,6,0.0062847857279735
qp09th,0,0,0.0227753457687305
qp09th,0,6,0.0030971221115346503
qp09th,1,0,0.0028575366438514
qp09th,2,0,0.0043671568365832
qp09th,2,6,0.00733873005982315
qp09th,3,6,0.0052291202605242
